id,alcohol_content,bonus_reward_miles,bonus_reward_miles_ends_on,clearance_sale_savings_in_cents,description,has_bonus_reward_miles,has_clearance_sale,has_limited_time_offer,has_value_added_promotion,image_thumb_url,image_url,inventory_count,inventory_price_in_cents,inventory_volume_in_milliliters,is_dead,is_discontinued,is_kosher,is_ocb,is_seasonal,is_vqa,limited_time_offer_ends_on,limited_time_offer_savings_in_cents,name,origin,package,package_unit_type,package_unit_volume_in_milliliters,price_in_cents,price_per_liter_in_cents,price_per_liter_of_alcohol_in_cents,primary_category,producer_name,product_no,regular_price_in_cents,released_on,secondary_category,serving_suggestion,stock_type,style,sugar_content,sugar_in_grams_per_liter,tags,tasting_note,tertiary_category,total_package_units,updated_at,value_added_promotion_description,varietal,volume_in_milliliters
461798,600,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/461798/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/461798/images/full.jpeg,11522,3744650,5449906,False,False,False,True,False,False,,0,Flying Monkeys Smashbomb Atomic,"Canada, Ontario",473 mL can,can,473,325,687,1145,Beer,Flying Monkeys Craft Brewery,461798,325,2017-06-27,Ale,"Perfect alone, or pair with North America's favourite fried or rich pub foods like classic fish 'n chips. Excellent with creamy cheeses like brie or gorgonzola, seafood, salmon, or poultry like duck and turkey.",LCBO,Full & Hoppy,,,flying monkeys smashbomb atomic beer ale canada ontario craft brewery can,"Packing a real fruit punch, Citra adds grapefruit, lime, melon, mango, and papaya hits which is boosted by the citrus of Cascade hops. Providing a strong malt backbone are additions of Victory and Crystal specialty malts which impart bready malt character to the dry atomic afterglow.",India Pale Ale (IPA),1,2017-11-30T14:25:21.795Z,,American Ipa,473
473215,509,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/473215/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/473215/images/full.jpeg,1088,2932160,5440000,False,False,False,False,False,False,,0,Warsteiner Premium Pilsner Mini Keg,"Germany, Region Not Specified",5000 mL can,can,5000,2695,539,1058,Beer,Warsteiner Brauerei,473215,2695,2016-11-18,Lager,"Great as an aperitif, with cheeses, charcuterie, poultry or fish.",LCBO,Medium & Floral,,,warsteiner premium pilsner mini keg beer lager germany region not specified brauerei can,"It doesn't get any easier, or tastier, than this German mini keg. Place it in ice and let guests help themselves. A great partner for light salads.",Pale Lager,1,2017-11-30T14:40:45.796Z,,German Pilsner,5000
261099,1220,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/261099/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/261099/images/full.jpeg,7253,11568535,5439750,False,False,False,False,False,True,,0,Inniskillin Pinot Noir VQA,"Canada, Ontario",750 mL bottle,bottle,750,1595,2126,1743,Wine,"Arterra Wines Canada, Inc.",261099,1595,,Red Wine,,LCBO,Medium-bodied & Fruity,XD - Extra Dry,5,inniskillin pinot noir vqa wine red canada ontario arterra wines inc bottle,,,1,2017-11-30T14:28:00.980Z,,Pinot Noir,750
119628,1350,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/119628/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/119628/images/full.jpeg,7245,8657775,5433750,False,False,False,False,False,False,,0,Lindemans Bin 45 Cabernet Sauvignon,"Australia, Region Not Specified",750 mL bottle,bottle,750,1195,1593,1180,Wine,Southcorp Wines,119628,1195,,Red Wine,,LCBO,Full-bodied & Smooth,XD - Extra Dry,5,lindemans bin 45 cabernet sauvignon wine red australia region not specified southcorp wines bottle,,,1,2017-11-30T14:30:20.716Z,,Cabernet Sauvignon,750
118067,1450,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/118067/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/118067/images/full.jpeg,7244,14451780,5433000,False,False,False,False,False,False,,0,Viña Cobos Felino Malbec 2015,"Argentina, Mendoza",750 mL bottle,bottle,750,1995,2660,1834,Wine,Vina Cobos S.A.,118067,1995,2017-11-25,Red Wine,,VINTAGES,Full-bodied & Smooth,XD - Extra Dry,3,viña cobos felino malbec 2015 wine red argentina mendoza vina sa bottle,"A wine with precision and focus with lovely dried fruit and fig character. Full body, round tannins and a juicy finish. Lively finish. Orange peel aftertaste. Drink now. Score - 91. (James Suckling, jamessuckling.com, June 21, 2017)",,1,2017-11-30T14:40:33.841Z,,Malbec,750
491233,530,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/491233/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/491233/images/full.jpeg,12341,3640595,5430040,False,False,False,False,False,False,,0,Woody's Pink Grapefruit,"United Kingdom, England",440 mL can,can,440,295,670,1265,Ready-to-Drink/Coolers,Beverage Brands Ltd.,491233,295,,Coolers,,LCBO,,,,woody's woodys pink grapefruit ready to drinkcoolers ready-to-drinkcoolers readytodrinkcoolers coolers united kingdom england beverage brands ltd can,,,1,2017-11-30T14:41:10.948Z,,,440
49304,4000,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/49304/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/49304/images/full.jpeg,14478,27435810,5429250,False,False,False,False,False,False,,0,Canadian Club Classic W / Glasses Gift Tin,"Canada, Region Not Specified",375 mL bottle,bottle,375,1895,5053,1263,Spirits,Canadian Club Whisky Company,49304,1895,2017-11-28,Whisky/Whiskey,"Enjoy it neat, on the rocks or mixed with cola, ginger ale or lemonade.",LCBO,Medium & Sweet,,,canadian club classic w glasses gift tin spirits whiskywhiskey canada region not specified whisky company bottle,"Whether your giftee enjoys their whisky neat, over ice or in a cocktail, this gift set is complete with two rock glasses and neatly packaged in a gift tin.",Canadian Whisky,1,2017-11-30T14:19:40.540Z,,Canada,375
385476,1000,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/385476/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/385476/images/full.jpeg,2740,5740300,5425200,False,False,False,False,False,False,,0,St Bernardus Selection Pack,"Belgium, Region Not Specified",6x330 mL bottle,bottle,330,2095,1058,1058,Beer,Brouwerij St. Bernardus,385476,2095,2016-11-18,Gift and Sampler Packs,Enjoy this mixed pack with anything from washed-rind cheeses and smoked ribs to linzer torte.,LCBO,,,,st bernardus selection pack beer gift and sampler packs belgium region not specified brouwerij bottle,"A highly prized array of Wit, Watou Tripel, Tripel, Pater 6, Prior 8 and Abt 12 beers will impress all the beer geeks on your list.",Taster Pack,6,2017-11-30T14:37:48.439Z,,Taster Pack,1980
16139,1800,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/16139/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/16139/images/full.jpeg,5415,7012425,5415000,False,False,False,False,False,False,,0,Brights 74 Tawny,"Canada, Region Not Specified",1000 mL bottle,bottle,1000,1295,1295,719,Wine,"Arterra Wines Canada, Inc.",16139,1295,,Fortified Wines,,LCBO,Sweet,S - Sweet,129,brights 74 tawny wine fortified wines canada region not specified arterra inc bottle,,New World Fortified,1,2017-11-30T14:19:05.086Z,,Fortified Wine,1000
210104,2000,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/210104/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/210104/images/full.jpeg,14428,24455460,5410500,False,False,False,False,False,False,,0,Kahlua Peppermint Mocha,"Mexico, Region Not Specified",375 mL bottle,bottle,375,1695,4520,2260,Spirits,Associated Importers,210104,1695,2017-11-28,Liqueur/Liquor,"Serve over ice, with hot chocolate or use in the making of chocolate truffles.",LCBO,Smooth & Café,,,kahlua peppermint mocha spirits liqueurliquor mexico region not specified associated importers bottle,Use this to enhance your coffee with a touch of dark chocolate and mint flavours or use it to create holiday-inspired peppermint coffee cocktails.,Coffee,1,2017-11-30T14:29:00.516Z,,,375
221804,1270,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/221804/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/221804/images/full.jpeg,7213,11504735,5409750,False,False,False,False,False,True,,0,Trius Sauvignon Blanc VQA,"Canada, Ontario",750 mL bottle,bottle,750,1595,2126,1674,Wine,Andrew Peller Limited,221804,1595,,White Wine,,LCBO,Light & Crisp,XD - Extra Dry,3,trius sauvignon blanc vqa wine white canada ontario andrew peller limited bottle,,,1,2017-11-30T14:39:43.089Z,,Sauvignon Blanc,750
81653,1200,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/81653/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/81653/images/full.jpeg,7210,10778950,5407500,False,False,False,False,False,True,,0,Château Des Charmes Barrel Fermented Chardonnay VQA,"Canada, Ontario",750 mL bottle,bottle,750,1495,1993,1661,Wine,Chateau Des Charmes,81653,1495,2017-11-27,White Wine,"The balanced flavours are suitable to match with roasted chicken, caesar salads and Sao Miguel cow's milk cheese.",LCBO,Full-bodied & Rich,XD - Extra Dry,4,château des charmes barrel fermented chardonnay vqa wine white canada ontario chateau bottle,"The grapes for this wine are hand selected and sourced exclusively from their vineyards. Light golden in colour with aromas of pear, apple, melon, mineral and a touch of smoke. Rich, creamy texture fills the palate, with a bright note of acidity that adds balance. The rich fruit flavours persist on the lengthy finish.",,1,2017-11-30T14:21:08.216Z,,Chardonnay,750
341602,1300,7,2017-12-30,0,,True,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/341602/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/341602/images/full.jpeg,7202,8606390,5401500,False,False,False,False,False,False,,0,Cono Sur Bicicleta Pinot Noir,"Chile, Region Not Specified",750 mL bottle,bottle,750,1195,1593,1225,Wine,Vina Cono Sur,341602,1195,,Red Wine,,LCBO,Light-bodied & Fruity,XD - Extra Dry,5,cono sur bicicleta pinot noir wine red chile region not specified vina bottle,,,1,2017-11-30T14:22:10.150Z,,Pinot Noir,750
516450,1450,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/516450/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/516450/images/full.jpeg,7201,14365995,5400750,False,False,False,False,False,False,,0,Robert Mondavi Private Selection Bourbon Barrel Chardonnay,"USA, California",750 mL bottle,bottle,750,1995,2660,1834,Wine,Robert Mondavi Winery,516450,1995,,Gift and Sampler Packs,,LCBO,,XD - Extra Dry,6,robert mondavi private selection bourbon barrel chardonnay wine gift and sampler packs usa california winery bottle,,White,1,2017-11-30T14:35:37.234Z,,,750
508713,1300,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/508713/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/508713/images/full.jpeg,7199,10762505,5399250,False,False,False,False,False,True,,0,Longhand Sauvignon Blanc VQA,"Canada, Ontario",750 mL bottle,bottle,750,1495,1993,1533,Wine,"Arterra Wines Canada, Inc.",508713,1495,2017-10-24,White Wine,"An excellent accompaniment to shellfish, salads, grilled vegetables and grilled chicken.",LCBO,Aromatic & Flavourful,D - Dry,6,longhand sauvignon blanc vqa wine white canada ontario arterra wines inc bottle,This bright and lively sauvignon blanc takes its name from the longhand notes taken to document the journey from grape to wine. The result is an aromatic wine that is filled with citrus and tropical fruit aromas and fresh crisp flavours.,,1,2017-11-30T14:30:28.070Z,,Sauvignon Blanc,750
269597,1250,5,2017-12-30,0,,True,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/269597/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/269597/images/full.jpeg,7194,6510570,5395500,False,False,False,False,False,False,,0,Santa Carolina Sauvignon Blanc,"Chile, Region Not Specified",750 mL bottle,bottle,750,905,1206,965,Wine,Vina Santa Carolina,269597,905,,White Wine,,LCBO,Light & Crisp,XD - Extra Dry,6,santa carolina sauvignon blanc wine white chile region not specified vina bottle,,,1,2017-11-30T14:36:28.311Z,,Sauvignon Blanc,750
363457,1300,0,,0,"You can't go wrong with the Southern Rhône, which is on a roll with a string of outstanding vintages. This juicy blend from the celebrated Perrin family is a gem, with ripe red berry fruit and spice notes. Delicious with Mediterranean-style pizza or hearty lamb stew.",False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/363457/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/363457/images/full.jpeg,7193,12192135,5394750,False,False,False,False,False,False,,0,Famille Perrin Réserve,"France, Rhône",750 mL bottle,bottle,750,1695,2260,1738,Wine,Perrin & Fils,363457,1695,2017-04-03,Red Wine,,VINTAGES,Medium-bodied & Fruity,XD - Extra Dry,2,famille perrin réserve wine red france rhône fils bottle reserve rhone,"You can't go wrong with the Southern Rhône, which is on a roll with a string of outstanding vintages. This juicy blend from the celebrated Perrin family is a gem, with ripe red berry fruit and spice notes. Delicious with Mediterranean-style pizza or hearty lamb stew.",,1,2017-11-30T14:24:47.620Z,,Grenache Blend,750
383885,1390,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/383885/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/383885/images/full.jpeg,7177,13636300,5382750,False,False,False,False,False,False,,0,The Show Cabernet Sauvignon,"USA, California",750 mL bottle,bottle,750,1900,2533,1822,Wine,Sutter Home Winery,383885,1900,,Red Wine,,LCBO,Full-bodied & Smooth,XD - Extra Dry,4,the show cabernet sauvignon wine red usa california sutter home winery bottle,,,1,2017-11-30T14:39:11.934Z,,Cabernet Sauvignon,750
541920,640,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/541920/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/541920/images/full.jpeg,11376,4266000,5380848,False,False,False,False,True,False,,0,Collective Arts IPA #4,"Canada, Ontario",473 mL can,can,473,375,792,1238,Beer,Collective Arts Brewing Limited,541920,375,,Ale,,LCBO,Medium & Hoppy,,,collective arts ipa #4 beer ale canada ontario brewing limited can,,India Pale Ale (IPA),1,2017-11-30T14:22:01.687Z,,India Pale Ale (Ipa),473
280552,1450,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/280552/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/280552/images/full.jpeg,7170,14304150,5377500,False,False,False,False,False,False,,0,Barón de Magaña 2011,"Spain, Navarra",750 mL bottle,bottle,750,1995,2660,1834,Wine,Bodegas Vina Magana Sl,280552,1995,2017-11-25,Red Wine,,VINTAGES,Full-bodied & Firm,D - Dry,5,barón de magaña 2011 wine red spain navarra bodegas vina magana sl bottle baron,"The 2011 Baron De Magana is a blend of 35% Merlot, 35% Cabernet Sauvignon and the rest Tempranillo and Syrah aged in 70% new French oak for 14 months prior to bottling. The wine comes across as a Right Bank Pomerol from Bordeaux, with an opaque ruby/purple color, lush, sexy plum, black cherry and blackcurrant fruit, a touch of licorice and forest floor. It's a layered, medium to full-bodied, pure, luscious and heady wine to drink over the next 5-7 years. Drink Date2016-2023. Score - 91. (Robert Parker Jr., robertparker.com, Nov. 29, 2015)",,1,2017-11-30T14:17:57.580Z,,Merlot Blend,750
419978,1250,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/419978/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/419978/images/full.jpeg,7168,12149760,5376000,False,False,False,False,False,False,,0,Apothic White,"USA, California",750 mL bottle,bottle,750,1695,2260,1808,Wine,E. & J. Gallo Winery,419978,1695,,White Wine,,LCBO,Aromatic & Flavourful,M - Medium,19,apothic white wine usa california e j gallo winery bottle,,,1,2017-11-30T14:17:05.292Z,,Blend,750
270363,1400,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/270363/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/270363/images/full.jpeg,7167,9281265,5375250,False,False,False,False,False,False,,0,"Castillo de Almansa Reserva, Almansa","Spain, Almansa",750 mL bottle,bottle,750,1295,1726,1233,Wine,Bodegas Piqueras,270363,1295,,Red Wine,,LCBO,Medium-bodied & Fruity,D - Dry,7,castillo de almansa reserva wine red spain bodegas piqueras bottle,,,1,2017-11-30T14:20:13.120Z,,Red Blend,750
628289,1250,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/628289/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/628289/images/full.jpeg,7162,9131550,5371500,False,False,False,False,False,False,,0,Philippe de Rothschild Pinot Noir Pays D'Oc,"France, Region Not Specified",750 mL bottle,bottle,750,1275,1700,1360,Wine,Baron Philippe de Rothschild S.A.,628289,1275,,Red Wine,,LCBO,Light-bodied & Fruity,XD - Extra Dry,3,philippe de rothschild pinot noir pays d'oc doc wine red france region not specified baron sa bottle,,,1,2017-11-30T14:34:20.644Z,,Pinot Noir,750
605758,2650,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/605758/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/605758/images/full.jpeg,4710,13070250,5369400,False,False,False,False,False,False,,0,Bolivar Coffee Liqueur,"Canada, Region Not Specified",1140 mL bottle,bottle,1140,2775,2434,918,Spirits,Forty Creek Distillery,605758,2775,,Liqueur/Liquor,,LCBO,Smooth & Café,,,bolivar coffee liqueur spirits liqueurliquor canada region not specified forty creek distillery bottle,,Coffee,1,2017-11-30T14:18:41.793Z,,,1140
217786,4000,15,2017-12-30,0,,True,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/217786/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/217786/images/full.jpeg,4708,18808460,5367120,False,False,False,False,False,False,,0,Jim Beam White Label Bourbon,"USA, Kentucky",1140 mL bottle,bottle,1140,3995,3504,876,Spirits,Beam Global Spirits and Wines,217786,3995,,Whisky/Whiskey,,LCBO,Medium & Sweet,,,jim beam white label bourbon spirits whiskywhiskey usa kentucky global and wines bottle,,Bourbon/American Whiskey,1,2017-11-30T14:28:41.889Z,,Usa Bourbon,1140
181388,1200,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/181388/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/181388/images/full.jpeg,7152,7831440,5364000,False,False,False,False,False,False,,0,Lindemans Bin 95 Sauvignon Blanc,"Australia, Region Not Specified",750 mL bottle,bottle,750,1095,1460,1216,Wine,Southcorp Wines,181388,1095,,White Wine,,LCBO,Light & Crisp,XD - Extra Dry,2,lindemans bin 95 sauvignon blanc wine white australia region not specified southcorp wines bottle,,,1,2017-11-30T14:30:21.534Z,,Sauvignon Blanc,750
614776,1350,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/614776/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/614776/images/full.jpeg,3576,8206920,5364000,False,False,False,False,False,False,,0,Lindemans Bin 50 Shiraz,"Australia, Region Not Specified",1500 mL bottle,bottle,1500,2295,1530,1133,Wine,Southcorp Wines,614776,2295,,Red Wine,,LCBO,Full-bodied & Smooth,D - Dry,9,lindemans bin 50 shiraz wine red australia region not specified southcorp wines bottle,,,1,2017-11-30T14:30:20.952Z,,Shiraz/Syrah,1500
160952,1350,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/160952/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/160952/images/full.jpeg,7144,10680280,5358000,False,False,False,False,False,False,,0,Domaine Jean Bousquet Malbec Organic,"Argentina, Mendoza",750 mL bottle,bottle,750,1495,1993,1476,Wine,Domaine Jean Bousquet,160952,1495,,Red Wine,,LCBO,Full-bodied & Smooth,XD - Extra Dry,3,domaine jean bousquet malbec organic wine red argentina mendoza bottle,,,1,2017-11-30T14:23:42.380Z,,Malbec,750
587956,1300,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/587956/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/587956/images/full.jpeg,7139,11386705,5354250,False,False,False,False,False,True,,0,Trius Cabernet Sauvignon VQA,"Canada, Ontario",750 mL bottle,bottle,750,1595,2126,1635,Wine,Andrew Peller Limited,587956,1595,,Red Wine,,LCBO,Medium-bodied & Fruity,D - Dry,7,trius cabernet sauvignon vqa wine red canada ontario andrew peller limited bottle,,,1,2017-11-30T14:39:42.016Z,,Cabernet Sauvignon,750
433516,620,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/433516/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/433516/images/full.jpeg,2512,3906160,5350560,False,False,False,False,False,False,,0,Lagunitas IPA,"USA, Illinois",6x355 mL bottle,bottle,355,1555,730,1177,Beer,Lagunitas Brewing Company,433516,1555,2017-04-27,Ale,Pair with Sushi and dishes garnished with fresh ginger.,LCBO,Medium & Hoppy,,,lagunitas ipa beer ale usa illinois brewing company bottle,"This American-style India pale ale has medium-high hop bitterness, on a balanced and medium weight palate. It is fragrant with floral, and citrus-like, piney/resinous aromas and flavour making ideal for food matching.",India Pale Ale (IPA),6,2017-11-30T14:29:48.665Z,,American Ipa,2130
456368,450,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/456368/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/456368/images/full.jpeg,1337,3202115,5348000,False,False,False,False,True,False,,0,Somersby Variety Pack,"Denmark, Region Not Specified",8x500 mL can,can,500,2395,598,1330,Ciders,Carlsberg Breweries A / S,456368,2395,,,,LCBO,Sweet & Fruity,,,somersby variety pack ciders denmark region not specified carlsberg breweries a s can,,,8,2017-11-30T14:37:33.426Z,,,4000
66266,1200,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/66266/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/66266/images/full.jpeg,7128,9943560,5346000,False,False,False,False,False,True,,0,Inniskillin Unoaked Chardonnay VQA,"Canada, Ontario",750 mL bottle,bottle,750,1395,1860,1550,Wine,"Arterra Wines Canada, Inc.",66266,1395,,White Wine,,LCBO,Light & Crisp,D - Dry,7,inniskillin unoaked chardonnay vqa wine white canada ontario arterra wines inc bottle,,,1,2017-11-30T14:28:01.884Z,,Chardonnay,750
111641,1390,10,2017-12-30,0,"One of Italy's most famously food-friendly red wines, Chianti is a welcome guest at any table. This one shows layers of spice, chocolate, wild berry and cherry. A brilliant choice with eggplant parmigiana sandwiches or grilled beef and mushroom kebabs.",True,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/111641/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/111641/images/full.jpeg,7127,11367565,5345250,False,False,False,False,False,False,,0,Rocca Delle Macìe Riserva Chianti,"Italy, Tuscany",750 mL bottle,bottle,750,1595,2126,1529,Wine,Rocca Delle Macie S.P.A.,111641,1595,2017-04-03,Red Wine,,VINTAGES,Medium-bodied & Fruity,XD - Extra Dry,4,rocca delle macìe riserva chianti wine red italy tuscany macie spa bottle,"One of Italy's most famously food-friendly red wines, Chianti is a welcome guest at any table. This one shows layers of spice, chocolate, wild berry and cherry. A brilliant choice with eggplant parmigiana sandwiches or grilled beef and mushroom kebabs.",,1,2017-11-30T14:35:41.115Z,,,750
445064,500,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/445064/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/445064/images/full.jpeg,11293,3444365,5341589,False,False,False,True,False,False,,0,Cameron's Cosmic Cream Ale,"Canada, Ontario",473 mL can,can,473,305,644,1289,Beer,Cameron's Brewing Co.,445064,305,2016-04-13,Hybrid,Serve with sweet barbecued sauced chicken or ribs.,LCBO,Medium & Malty,,,cameron's camerons cosmic cream ale beer hybrid canada ontario brewing co can,"This is the classic cream ale recipe with updated packaging. It pours clear and golden in colour. Look for caramel, sweet grain, toast and citrus notes on the nose; medium body, creamy; cereal and nutty flavours with a refreshing hop finish.",Pale Hybrid Beer,1,2017-11-30T14:19:35.637Z,,Cream Ale,473
400754,4000,0,,0,,False,False,False,True,https://dx5vpyka4lqst.cloudfront.net/products/400754/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/400754/images/full.jpeg,7122,19407450,5341500,False,False,False,False,False,False,,0,Iceberg Vodka,"Canada, Region Not Specified",750 mL bottle,bottle,750,2725,3633,908,Spirits,Canadian Iceberg Vodka Corp.,400754,2725,2017-04-20,Vodka,Canadian Caesar  2 oz. Iceberg Vodka 4 dashes Worcestershire sauce 2 dashes hot sauce 3 grinds salt & pepper 5 oz. Mott's Clamato  Build in a tall glass over ice and stir. Garnish with a celery stick and a lime wedge.,LCBO,Clean & Classic,,,iceberg vodka spirits canada region not specified canadian corp bottle,Made with water harvested from icebergs off the coast of Newfoundland and Labrador. Creating a spirit that is crystal clear in the glass with delicate aromas of citrus; the palate is remarkably pure and smooth-tasting with a crisp finish. Create the ultimate Canadian cocktail by using this to mix up a Caesar.,Unflavoured Vodka,1,2017-11-30T14:27:51.616Z,Iceberg 50ml,Corn,750
276170,1250,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/276170/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/276170/images/full.jpeg,7114,8501230,5335500,False,False,False,False,False,True,,0,Pelee Island Blanc de Blanc VQA,"Canada, Ontario",750 mL bottle,bottle,750,1195,1593,1274,Wine,Pelee Island Vineyard Inc.,276170,1195,,White Wine,,LCBO,Light & Crisp,D - Dry,12,pelee island blanc de vqa wine white canada ontario vineyard inc bottle,,,1,2017-11-30T14:33:57.762Z,,Blend,750
407494,1400,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/407494/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/407494/images/full.jpeg,7114,9924030,5335500,False,False,False,False,False,False,,0,Las Mulas Organic Cabernet Sauvignon Reserva,"Chile, Central Valley",750 mL bottle,bottle,750,1395,1860,1328,Wine,Soc. Vinicola Miguel Torres Ltda.,407494,1395,,Red Wine,,LCBO,Medium-bodied & Fruity,XD - Extra Dry,4,las mulas organic cabernet sauvignon reserva wine red chile central valley soc vinicola miguel torres ltda bottle,,,1,2017-11-30T14:30:01.227Z,,Cabernet Sauvignon,750
275925,1350,8,2017-12-30,0,,True,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/275925/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/275925/images/full.jpeg,7110,9314100,5332500,False,False,False,False,False,False,,0,Santa Carolina Reserva Cabernet Sauvignon,"Chile, Colchagua Valley",750 mL bottle,bottle,750,1310,1746,1293,Wine,Vina Santa Carolina,275925,1310,,Red Wine,,LCBO,Full-bodied & Smooth,XD - Extra Dry,3,santa carolina reserva cabernet sauvignon wine red chile colchagua valley vina bottle,,,1,2017-11-30T14:36:26.878Z,,Cabernet Sauvignon,750
454934,1300,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/454934/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/454934/images/full.jpeg,7105,10621975,5328750,False,False,False,False,False,False,,0,Le Calvane Quercione Chianti 2015,"Italy, Tuscany",750 mL bottle,bottle,750,1495,1993,1533,Wine,Fattoria Di Vicchio Sarl,454934,1495,2017-11-25,Red Wine,,VINTAGES,Medium-bodied & Fruity,XD - Extra Dry,2,le calvane quercione chianti 2015 wine red italy tuscany fattoria di vicchio sarl bottle,"Twenty kilometres from downtown Florence, Villa Le Calvane is perched on the hills of the Montagnana Val di Pesa, adjacent to the legendary Castle of Montegufoni. This wine brings alluring notions of allspice, new leather, violets, cherries and currants on a sleek, youthful frame. There's a touch of chewy tannin on the finish. Exceptional value. Sip it through 2028 with steak-and-arugula pizza or pasta bolognese. (Vintages panel, Oct. 2017)",,1,2017-11-30T14:30:06.200Z,,Sangiovese Blend,750
